username,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
opsidenta,-0.9999999705125144,5.349483685652893e-07,6.006084405387532e-06,1.1259091508339157e-05,-9.771580658685662e-07,3.5262790447335303e-06,7.357921783868442e-07,5.608517658009632e-07,1.4687149199810224e-06,-2.0201315228923652e-07,-9.694608251168762e-07,-1.6266450192803081e-06,-2.680869989372403e-07,4.6911395629714694e-07,-6.964229866940876e-07,6.515155571914162e-07,2.1586322612396137e-07,-1.3290015868124144e-06,-8.658823397751297e-07,-2.10904487773922e-06,2.554153219870954e-06,-1.9359944583003843e-06,-3.5367639435762805e-06,4.520367577646158e-06,-1.2254264475411453e-06,-2.8692555852349224e-06,4.78109601332667e-06,-1.2273157392798498e-06,-3.144220040780853e-07,-6.177457162252946e-07,-8.376814559687717e-07,9.680527471690872e-07,9.879401908203366e-07,7.889586094236562e-07,2.8167409781196077e-06,2.222421315643942e-07,3.505432380334683e-07,5.271347888871438e-07,-4.551833499057747e-07,2.9768437334276485e-06,8.602313427623776e-07,-2.491418426554439e-07,2.9639558900504487e-08,-1.5142296730724639e-06,2.154658098343764e-07,2.711548923857324e-06,-2.5887019609053857e-06,7.687992911328219e-07,-6.148629789233467e-07,8.74812508044817e-07,5.498359853889449e-06,4.868074917019058e-06,3.55156941267299e-06,-5.0809823513085734e-06,2.966679882137786e-07,-5.501280099407006e-07,-1.7570185013413175e-07,-1.8217380073258873e-07,1.3080764901375146e-06,-1.08771180583122e-05,-1.1944989733854185e-05,2.9626599176753726e-06,-2.2558220171333097e-07,2.434699444839692e-06,0.00018039477224452116,-0.00010262107329352299,5.78195077828962e-07,7.767585488460766e-07,7.718825231442594e-07,4.148522711942958e-07,7.656840397430586e-07,5.631467237489655e-07,7.583786225137165e-07,0.0001233668067366573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheertina,-0.9999999761502678,4.439215451312941e-07,4.424239069238887e-06,8.536681542391041e-06,-6.373358023318055e-07,2.7270892327593752e-06,5.321335123133364e-07,4.850342749396265e-07,8.495162204857856e-07,-1.7528258156187193e-07,-9.57094094330567e-07,-1.373143646253009e-06,-3.972814048672149e-07,1.5055293217267963e-07,-4.037342796958609e-07,5.428365826008229e-07,1.2129908867014484e-07,-1.1374175605512102e-06,-6.837010993247133e-07,-1.6608576016671669e-06,1.5366472074413476e-06,-1.3974809777239964e-06,-2.1793727393110713e-06,2.867965182888426e-06,-1.19002266786325e-06,-1.657014900756897e-06,3.4707942307788204e-06,-7.611065399933601e-07,-3.833318138888618e-07,-5.033772936467398e-07,-5.932383915610342e-07,8.505332101790111e-07,9.338793087486251e-07,4.014113862951185e-07,2.1720119540470612e-06,1.452183653185241e-07,3.2317871430342775e-07,3.664478900514672e-07,-2.6916225557604406e-07,2.241796319767743e-06,5.772731595821523e-07,-9.891387950956985e-08,-2.6480671273192486e-08,-1.2779591131073139e-06,-2.4983215716839105e-09,2.150977004914302e-06,-1.7905859717404992e-06,5.265465688024151e-07,-3.671617653047116e-07,6.55850847035674e-07,4.273741529243574e-06,3.976288274570023e-06,2.7855746420114665e-06,-4.037829014822214e-06,3.5003671286139335e-07,-6.06244274793593e-07,-2.4156165569569926e-07,1.2237832608434395e-08,7.884177702369386e-07,-8.471686918236553e-06,-9.38530602614314e-06,2.504609075100552e-06,-3.354797439821538e-07,1.7746605476279964e-06,0.0001808105496489239,-0.00010234507575148138,3.088824790917631e-07,2.595913476173786e-07,2.5796029001358737e-07,3.0451109715000554e-07,2.553334222071331e-07,3.026568187592627e-07,2.523720539945667e-07,2.508272916837527e-07,6.431285975675806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaijyuu,-0.9999999705125147,5.349474718464762e-07,6.006084392379015e-06,1.125909149952087e-05,-9.77154580615412e-07,3.5262782703597745e-06,7.357929949171413e-07,5.60851462542605e-07,1.4687158005477882e-06,-2.0201522127579812e-07,-9.694606245184334e-07,-1.6266452726502288e-06,-2.6808775225299896e-07,4.6911181947555477e-07,-6.96424260224354e-07,6.515145153749413e-07,2.1586494651979254e-07,-1.3290018987600285e-06,-8.65881491517527e-07,-2.1090438899116386e-06,2.554160629949274e-06,-1.935995716561363e-06,-3.536763862246934e-06,4.5203678069411225e-06,-1.2254264475411453e-06,-2.8692562113939168e-06,4.781095495252717e-06,-1.2273121445799542e-06,-3.14415811468635e-07,-6.177444859242857e-07,-8.376792967389237e-07,9.680650014846192e-07,9.87939144393401e-07,7.889604049140902e-07,2.816741220597914e-06,2.2224039822783026e-07,3.5054136541841796e-07,5.271309646141526e-07,-4.5518734931819513e-07,2.976843861957392e-06,8.602292868620841e-07,-2.4915023643823567e-07,2.9636453691275834e-08,-1.514233238403638e-06,2.1546260411807398e-07,2.7115489217834124e-06,-2.588697288129284e-06,7.687987617683979e-07,-6.148648886116479e-07,8.74811246201911e-07,5.498361712628184e-06,4.868074396314711e-06,3.5515681972356075e-06,-5.080981737488697e-06,2.9666578396195486e-07,-5.501297595017992e-07,-1.7570898868852816e-07,-1.821765218505919e-07,1.3080746726639498e-06,-1.087711792445563e-05,-1.1945019558016105e-05,2.962661077649748e-06,-2.2558282717183432e-07,2.4346996749924952e-06,0.00018039476827991823,-0.00010262107793568276,5.78191811512454e-07,7.767549538436559e-07,7.718771509617857e-07,4.1485369894391806e-07,7.656786962368639e-07,5.631397243202539e-07,7.583751438004247e-07,7.537331664020953e-07,4.782041616123708e-07,0.00012336357477182224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthequated,-0.9999999705125144,5.349465751276632e-07,6.006084382034695e-06,1.1259091502100485e-05,-9.77153568767722e-07,3.526280669348685e-06,7.357920986028268e-07,5.608531960843749e-07,1.4687193228148514e-06,-2.020172825793391e-07,-9.694534100909347e-07,-1.6266375460266551e-06,-2.6808925888451635e-07,4.691118179104672e-07,-6.964242603670514e-07,6.515146796461487e-07,2.1586580671770814e-07,-1.3290006400289396e-06,-8.658824051369435e-07,-2.109048704435463e-06,2.554157665917946e-06,-1.9359958996210617e-06,-3.536764704779444e-06,4.520362995000053e-06,-1.225428000610968e-06,-2.8692555780384115e-06,4.781099578183468e-06,-1.2273139232870371e-06,-3.144173596209976e-07,-6.177419433195258e-07,-8.376771081429241e-07,9.680478468522926e-07,9.879405645442423e-07,7.889514373550127e-07,2.8167419070874216e-06,2.2224181469294026e-07,3.5054604695604373e-07,5.271353578055943e-07,-4.5518535039983466e-07,2.9768465932297847e-06,8.602298008371574e-07,-2.491435715466211e-07,2.9638005868072255e-08,-1.514230115232696e-06,2.1546848126462842e-07,2.711551159243035e-06,-2.5886990536248127e-06,7.688069600795129e-07,-6.148610692350453e-07,8.748144071194248e-07,5.4983602996301966e-06,4.868078020090663e-06,3.55156941267299e-06,-5.080981089010281e-06,2.9666577848687036e-07,-5.501315425818683e-07,-1.7570539754426328e-07,-1.821720388179385e-07,1.3080746667622613e-06,-1.0877119226445454e-05,-1.1945000950605127e-05,2.9626591163716683e-06,-2.2558432573125856e-07,2.434696067661922e-06,0.00018039476960736997,-0.0001026210792495005,5.781947892206963e-07,7.767591031499892e-07,7.71880374357925e-07,4.148520731647229e-07,7.65680105227056e-07,5.631426540421455e-07,7.583756307957123e-07,7.53733650410257e-07,4.782009753802412e-07,7.472928497840645e-07,0.0001233613118267607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexskc95,-0.9999999692554665,7.552937021891828e-07,4.820265566992147e-06,1.0043465741956144e-05,-8.493606907823875e-07,3.227397889074518e-06,5.328046251192206e-07,5.646377033504788e-07,1.165469740015278e-06,1.107194199616611e-08,-1.0344952272667965e-06,-1.7877151550871661e-06,-3.9270350500169545e-09,2.72470129633813e-07,-5.883477217756707e-07,7.083576316693258e-07,1.370161948847247e-07,-1.2315185896702908e-06,-8.364976817385644e-07,-1.939343983265213e-06,2.236595795479026e-06,-1.6935897217175412e-06,-2.836351814687096e-06,3.7854865781861285e-06,-1.133726216395704e-06,-2.510860087830594e-06,4.3262089722848175e-06,-1.159174741392691e-06,-4.5204655650195334e-07,-6.795827044728275e-07,-8.474839541211925e-07,9.794405098008624e-07,6.169813936756939e-07,5.90195487955666e-07,2.6623348907735597e-06,1.678902253220981e-07,4.722435538449696e-07,4.318424194301333e-07,-4.570487428180213e-07,2.657750160947621e-06,8.163748776998608e-07,-2.3392836088508782e-07,2.5141000497606482e-08,-1.391849847222334e-06,3.049918490119854e-07,2.4814842830055092e-06,-2.7369286864993984e-06,7.401139510127163e-07,-1.0329491290325474e-06,1.1988925770050629e-06,4.799641785783813e-06,4.438999491651017e-06,3.147494823824522e-06,-4.576952344683001e-06,7.529396939709063e-08,-1.4925224917046561e-07,5.760357260847979e-09,-4.446861534636497e-07,1.2036468015761095e-06,-9.882171802460292e-06,-1.1490396509875535e-05,2.328340942258727e-06,-1.7591833283673733e-07,1.972379574543438e-06,0.00018038599647700508,-0.00010299652284232338,8.852569276905396e-07,1.1002819729524588e-06,1.093375548200953e-06,7.067405443875083e-07,1.0841904059327785e-06,8.63155348525688e-07,1.0735482640158227e-06,1.0669737361669035e-06,2.8675203007072774e-05,9.49325149099979e-07,9.435937944935182e-07,0.00013019691473679777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aristoshit,0.9999999690309676,-7.739983599111018e-07,-4.753534182739783e-06,-1.0061807280627762e-05,8.392110339838754e-07,-3.2364058956778757e-06,-5.386395302912431e-07,-5.700466834151565e-07,-1.1533601858522612e-06,-3.252592173125945e-08,1.0380197114150746e-06,1.8174180893689115e-06,-2.39509212315824e-08,-2.5393263782285527e-07,5.812388982668223e-07,-7.398454628020937e-07,-1.308941663195185e-07,1.2421344470839078e-06,8.421952111517861e-07,1.9479917001426605e-06,-2.2228678843832213e-06,1.6914667501417348e-06,2.797351929909824e-06,-3.752192757410133e-06,1.1250608633200409e-06,2.5031083182344546e-06,-4.348715185239297e-06,1.1577479357094497e-06,4.5300486281439005e-07,6.789842270639364e-07,8.463311093521825e-07,-9.841853386708016e-07,-5.817855711440529e-07,-5.82163768210208e-07,-2.679708297067545e-06,-1.6219350760867667e-07,-4.864276765434704e-07,-4.2781312111516536e-07,4.6768318640516077e-07,-2.668692974384917e-06,-8.274849628863338e-07,2.389184262554014e-07,-2.313755189367457e-08,1.4005060719454062e-06,-3.1827046022264836e-07,-2.491934328614989e-06,2.7848702563028925e-06,-7.440822357956592e-07,1.095746046006045e-06,-1.2523985402632035e-06,-4.797432254305994e-06,-4.45113598979577e-06,-3.147074282490009e-06,4.591591217986418e-06,-4.812382176236376e-08,1.0401768611926596e-07,-2.671867296513556e-08,4.825433965727814e-07,-1.204163527744554e-06,9.934736325004856e-06,1.1550110288305658e-05,-2.2916115200050725e-06,1.814453947013494e-07,-1.9617821987537484e-06,-0.00018034485495054995,0.0001030195541219958,-9.158822750828955e-07,-1.132112352697453e-06,-1.1250079569045061e-06,-7.394753198539324e-07,-1.1155174287688942e-06,-8.930729463361407e-07,-1.1045461255718723e-06,-1.0977816290533924e-06,-3.5773934830874316e-05,-9.524246226962421e-07,-9.466765380631445e-07,-0.00010402730120574378,7.828045602127794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7AXgeneration,-0.9999999705125143,5.349501620029155e-07,6.006084429969998e-06,1.1259091486400956e-05,-9.771553676080597e-07,3.5262767417018157e-06,7.357924775122674e-07,5.608511024848631e-07,1.4687184422480856e-06,-2.0201314204520902e-07,-9.694548760604673e-07,-1.6266391456908452e-06,-2.6808473898996424e-07,4.6911182260572987e-07,-6.964229948809778e-07,6.515176066234607e-07,2.1586451642083477e-07,-1.3290033769485101e-06,-8.658818556443342e-07,-2.1090420436199326e-06,2.554165075996266e-06,-1.935993154091515e-06,-3.5367617941035293e-06,4.520365336989316e-06,-1.2254272240760566e-06,-2.8692555816366667e-06,4.781098045613764e-06,-1.2273130369599345e-06,-3.144189077733602e-07,-6.177444677014541e-07,-8.376759883202852e-07,9.680601004694672e-07,9.879434795907057e-07,7.88960393663122e-07,2.816743353092954e-06,2.222475738053627e-07,3.5054604695604373e-07,5.2713718162596e-07,-4.5518536944714824e-07,2.976846257653462e-06,8.602272309617905e-07,-2.491473228311384e-07,2.964032793798085e-08,-1.5142314755140672e-06,2.154658098343764e-07,2.7115516042462657e-06,-2.588695012097877e-06,7.688025901692115e-07,-6.148617057978125e-07,8.748131368628536e-07,5.498363076249261e-06,4.868077079008822e-06,3.551571235829065e-06,-5.080982640889241e-06,2.966669067603742e-07,-5.501316327702631e-07,-1.7570364204938247e-07,-1.8216661613947284e-07,1.3080791818374132e-06,-1.0877119014897632e-05,-1.1945001475693858e-05,2.9626595643976946e-06,-2.2558695801742251e-07,2.434696492483365e-06,0.00018039477004322854,-0.00010262107717842812,5.781935168068795e-07,7.767572818986888e-07,7.718830638879552e-07,4.148463910954208e-07,7.656782976400085e-07,5.631477623942121e-07,7.583747109748591e-07,7.53732736226525e-07,4.782061934421389e-07,7.47290121015014e-07,7.427774208025827e-07,8.886663206325685e-07,-3.0191610073484236e-07,0.00012335550560933222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheEvenDarkerKnight,-0.9999999441946787,5.015527665287726e-07,-3.4525910904394533e-06,-2.2098902328552125e-05,1.3145786526995112e-07,-5.896600502598606e-06,-5.935906957332542e-06,-2.591360119364052e-07,-1.4424141518206832e-06,-7.830234082342903e-07,-4.276926316536447e-08,7.632850282135371e-07,-3.1768078859440815e-07,-3.393129954044649e-07,3.7535958960610426e-07,-7.351677376088593e-06,-1.7902740088389643e-07,4.077612263419817e-06,7.216058457730636e-07,3.9647091408788865e-06,1.8769283780096731e-06,3.6557997051715376e-06,1.5371911657856304e-06,-1.4859060746856156e-06,-1.04138767355314e-06,2.4248310926986613e-06,-1.0224770057036998e-05,-3.4763013697376955e-08,-2.430188948873745e-06,-1.6029238327530961e-06,-9.97198814808261e-07,5.887080121476786e-07,-3.625289312408806e-07,-1.3774357507133074e-06,-5.8700850673029854e-06,1.1087686502233034e-06,3.69588669402549e-07,-9.106439280574033e-07,1.9709384993815664e-06,-8.220241306506417e-06,-2.4481059345041168e-06,6.763166660217868e-07,1.0851861490723244e-06,4.729332864628471e-06,7.068721989761315e-07,-5.769864353386178e-06,2.88423598840929e-06,7.80016432583072e-08,5.059691782021456e-06,-4.787795515857873e-06,-1.1234681735747167e-05,-8.922702482825166e-06,-6.119383254555224e-06,1.150343655892142e-05,1.1662874648751826e-06,-1.7502983720128482e-06,-7.152715592588664e-07,2.562626240446669e-06,-7.307444124672874e-07,2.7290968495634372e-05,8.612728994587613e-06,-5.937485236099494e-06,2.3991122121044526e-06,-6.253086015560556e-06,0.0001876155039180095,-0.00020594721618337843,3.6325410540862453e-06,4.112049543056162e-06,4.086242400629892e-06,2.794979994316277e-06,4.051385869141575e-06,3.5478348536249556e-06,4.010160898474488e-06,3.985593790464605e-06,3.15845353189706e-06,3.949103698715862e-06,3.925248385110541e-06,4.224546510088036e-06,-1.394793095560425e-06,3.867954513376849e-06,0.00017743730958013962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thin-White-Duke,-0.9999999771150806,3.6654636890754346e-07,4.755748414063024e-06,8.289959198547563e-06,-7.113294132085498e-07,2.6383802187989363e-06,4.521011791476227e-07,4.4807239182876933e-07,9.078115015140026e-07,-2.7871941787474485e-07,-9.233555778508567e-07,-1.210590113492944e-06,-5.273519170245384e-07,2.660853975236342e-07,-4.5109885780433607e-07,3.2323294754268836e-07,1.46085691607677e-07,-1.0495444484598444e-06,-6.466077841811468e-07,-1.579265108908055e-06,1.6653469297203895e-06,-1.3842954760726163e-06,-2.4280342088981424e-06,3.0875345315349196e-06,-1.2269880592478535e-06,-1.7577691720546464e-06,3.280827917906009e-06,-8.030796958952125e-07,-3.806240954067103e-07,-5.196341885952055e-07,-6.20622241688035e-07,8.114799646292431e-07,1.1070835961527e-06,4.551735896148072e-07,2.040883334520188e-06,1.802153857663708e-07,2.5374682977591266e-07,3.8051010536457576e-07,-2.0452794897039555e-07,2.1323977521712332e-06,5.059051507661042e-07,-7.14432103628627e-08,-5.782064211472658e-09,-1.192964803225825e-06,-5.382290814548627e-08,2.051083230478773e-06,-1.5324791319944657e-06,5.1424918776792e-07,-1.6981584937678647e-08,3.404755200672244e-07,4.193487280328254e-06,3.829052242278958e-06,2.7396219931542227e-06,-3.866796160322887e-06,4.828653105687173e-07,-8.364518943735392e-07,-3.4470315274281026e-07,2.102221733323585e-07,8.101254885947077e-07,-7.97402494732939e-06,-8.906424866731578e-06,2.637966073275493e-06,-2.574143051437782e-07,1.7905281337291259e-06,0.0001809808959228916,-0.00010220123577519644,1.5164686960868564e-07,1.2355872759048492e-07,1.2278233612238093e-07,1.5577620072418015e-07,1.2149793608781574e-07,1.4861388788113716e-07,1.20064593882782e-07,1.1933243964581887e-07,1.706415573376597e-07,1.1794485518188344e-07,1.1723262521435966e-07,1.4664683546090142e-07,-4.6151220444572824e-08,1.1536282183425455e-07,5.666241209648356e-07,4.686805533318235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agirlhasnoname99,-0.9999999705125147,5.349465751276632e-07,6.006084380395189e-06,1.1259091502675022e-05,-9.77153568767722e-07,3.526279455348387e-06,7.357922016160728e-07,5.60852563638659e-07,1.4687149199810224e-06,-2.0201625961058922e-07,-9.694608410878034e-07,-1.6266462756972765e-06,-2.68090012200275e-07,4.691118171279234e-07,-6.964242604384e-07,6.515142409506594e-07,2.1586322612396137e-07,-1.3290021526943727e-06,-8.6588359916502e-07,-2.109045015760273e-06,2.5541621119649377e-06,-1.9359956250315137e-06,-3.5367651136200333e-06,4.520364601578541e-06,-1.2254256710062337e-06,-2.869258093469155e-06,4.7810954067654945e-06,-1.2273139032902304e-06,-3.144204559257227e-07,-6.177457253367104e-07,-8.376803653800958e-07,9.680650010691883e-07,9.879401160755555e-07,7.889568168429553e-07,2.8167430638257365e-06,2.2224426108194483e-07,3.505432380334683e-07,5.271360047673876e-07,-4.551846244552404e-07,2.9768432121335924e-06,8.602292868620841e-07,-2.491484968397912e-07,2.9641105997281303e-08,-1.5142314772931566e-06,2.154663441204268e-07,2.7115475840085047e-06,-2.5886991399910203e-06,7.688016775363545e-07,-6.148636154861138e-07,8.748125122516496e-07,5.498362163602764e-06,4.8680748258269156e-06,3.551568804954299e-06,-5.080980782100343e-06,2.966624877158344e-07,-5.501351053524188e-07,-1.7571074597103778e-07,-1.8217295593755967e-07,1.308077341760107e-06,-1.0877117849510669e-05,-1.1945000195215531e-05,2.9626585607722302e-06,-2.2558359604359195e-07,2.434697314092424e-06,0.0001803947703811205,-0.00010262107582277242,5.781948787989821e-07,7.76754692087528e-07,7.718795904594172e-07,4.1485596660552403e-07,7.656793131218844e-07,5.631427554442083e-07,7.58375743040211e-07,7.537328620301218e-07,4.782045204673052e-07,7.472893525772562e-07,7.427793569364025e-07,8.8866847256168e-07,-3.019127178497128e-07,7.311998040924672e-07,2.6730845351982296e-06,2.695152116671624e-07,0.00012332407671859872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MercuryAI,0.9999999805215504,-3.96697642278357e-07,-8.12035150540192e-06,-1.7477549367799846e-05,1.286558229187334e-06,-5.207660883523153e-06,-2.078159850807852e-06,-6.219602769383926e-07,-2.1652810960845215e-06,1.4823692014947747e-07,8.672566442264101e-07,1.796224338923683e-06,2.295571578278566e-07,-8.860618104544089e-07,9.92221357213947e-07,-2.1667482609269044e-06,-2.7273951230232773e-07,2.3291954738995537e-06,1.091894350219286e-06,3.150840791173252e-06,-2.8080358412583213e-06,2.9875769852101097e-06,4.945267446758166e-06,-6.0383007911503884e-06,1.1173351174871014e-06,4.236492473553023e-06,-7.5550813845241915e-06,1.5233475348573536e-06,-3.732301197230305e-07,2.8144709284219576e-07,7.495435243017869e-07,-8.527729348890014e-07,-1.3591197840483944e-06,-1.3810881932889209e-06,-4.3223776048714054e-06,-4.9864660739450883e-08,-2.516663544550289e-07,-7.760561369205913e-07,9.178117052311248e-07,-5.120615645506003e-06,-1.438191687017657e-06,4.153530907300649e-07,1.8678020784977164e-07,2.662614002600814e-06,-8.943253911878844e-08,-4.22842055427077e-06,3.293896414628879e-06,-8.820185641612094e-07,1.3508905880602717e-06,-1.6342048863080018e-06,-8.58835701711611e-06,-7.219660359794742e-06,-5.308245924052217e-06,8.053035737767282e-06,-1.8903817852213886e-07,4.861648858103473e-07,1.5451534441974062e-07,5.369836151215792e-07,-1.6902822417466434e-06,1.785994680981492e-05,1.476835779994943e-05,-4.694810212409329e-06,6.183676137997702e-07,-4.257689426753282e-06,-0.00017704094059232473,6.471611083364756e-07,-1.048961769591087e-07,-1.9009406826505034e-07,-1.8890000447954462e-07,-8.89362296720913e-08,-1.874257195787977e-07,-1.0143724069516574e-07,-1.8580133751673628e-07,-1.8466114075400445e-07,-1.0223246642762681e-07,-1.8314362116510945e-07,-1.8203515109737845e-07,-2.5167951761854733e-07,8.729859039101313e-08,-1.7892440926264435e-07,-7.109104015322791e-07,-3.3844506036202146e-08,-1.6242157541732288e-07,7.825494470154537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vacuousaptitude,-0.48318691219219917,0.00025707372115342915,-0.4245415510677228,-0.7656927011925201,-0.0030306061731028406,-2.899297906429643e-05,5.584915249186184e-05,0.00020285804225259635,-0.00043610776742772784,8.745821497057783e-07,4.6669056151073134e-05,0.00017415256372005226,0.00014659126385938804,1.1268152517535484e-07,-7.904627106091179e-08,-3.545041868473641e-05,-1.564378681514617e-05,-5.74862668482711e-07,-8.1831350050788e-07,-6.285878928451031e-07,2.83675841633875e-05,-1.941674498677573e-05,-5.6824211520884324e-06,-1.4069035783446542e-06,9.471277406727565e-06,1.2091078109446759e-06,6.104044493383581e-05,7.053424615014666e-07,-1.034807487357401e-06,-3.978328752693616e-07,3.425565265325628e-08,-2.503551253332001e-07,-8.141230261090274e-05,-6.740791931373905e-07,-2.078442990803179e-07,-7.197014025428395e-07,2.3323420451492153e-09,7.327950359981165e-08,3.8933920980945254e-08,-7.456683161062804e-07,-5.615516900371934e-07,2.1283799564215524e-07,9.216134383331933e-08,6.779191995733147e-07,-3.262858195507925e-07,-1.247080223458565e-06,1.0632411602673974e-06,-5.521502872605661e-07,-2.605909730894547e-07,-2.200529524967633e-07,-1.5380910251141776e-06,-9.055567820789067e-07,-4.0981145329616223e-07,1.2981982896629913e-06,-1.365151863992203e-07,4.094183087109347e-08,9.229395846145679e-08,-4.7663143170091087e-07,-1.5132579195653083e-07,-3.4279506045180894e-06,3.741527227709096e-06,-2.8360237350902636e-07,-9.930395804043273e-09,-3.651713746865267e-07,-1.636911573860981e-06,-1.2026796702451895e-06,-2.34301485050824e-07,-4.86128520708721e-07,-4.830820321133518e-07,-5.3931039818026215e-08,-4.798917531679467e-07,-2.262909307934757e-07,-4.7589291387198457e-07,-4.729756718292219e-07,-2.661089239507775e-08,-4.6999484181009323e-07,-4.671577996445383e-07,-1.928082921017606e-07,5.2361887532117105e-08,-4.6284687487388567e-07,2.091875813700836e-06,-8.880699146803779e-08,-5.053689959463538e-07,4.285744421135475e-07,0.00011606680417984027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParamoreFanClub,-0.9999999968947118,8.397054309391283e-07,-1.8946770954382486e-06,-1.6379174367922e-06,-2.864920440462146e-07,-3.240139028449003e-07,-4.135078351070397e-07,7.321599779154522e-08,-6.801022192836963e-07,5.900247376112564e-07,-5.111638281306572e-07,-2.0646647600588415e-07,1.1450746057237811e-06,-1.3749603672792092e-07,7.619579468903304e-08,2.9336552938211066e-07,-3.1509135667607046e-07,3.683376091171268e-08,4.8236543933127315e-08,1.9359048114528267e-07,-1.0428499622999888e-06,3.49498191827529e-07,1.3682484984066447e-06,-1.815093528554184e-06,7.327228116438901e-08,7.978979805062192e-07,-7.174777587867034e-07,-4.972996149832719e-08,-7.414906703621809e-07,-4.7603834383510454e-07,-3.013813315203518e-07,5.5921926536869664e-08,-4.6706832751500273e-07,-5.190922826684586e-07,-6.251638368397805e-08,-1.3739432877550773e-07,4.3839135527316314e-07,-1.7494004867036495e-07,1.6530176319267486e-08,-2.984819506837497e-07,-2.569150662113789e-07,1.4961656678576702e-07,-4.2062064923216715e-08,1.032236190787756e-07,-5.894243708044675e-08,-3.021134987733641e-07,-2.1995667043349525e-08,-1.5928495341862248e-07,-8.118823381517542e-07,5.731522896125471e-07,-9.163736217193513e-07,-4.0054117640123367e-07,-6.11266553213946e-07,5.05999848028162e-07,-3.6620680869225463e-07,6.62454948984643e-07,2.961872314496749e-07,-4.921882957822796e-07,-4.716873659491142e-07,8.871947498177051e-07,4.763256809234279e-07,-9.493664162826634e-07,1.5113648585516308e-07,-7.144101154375378e-07,5.89123212106686e-08,-5.405839908178103e-07,3.5459918713037683e-08,-5.6062985137524166e-08,-5.571199226060942e-08,2.9401058655785433e-08,-5.5464585406238415e-08,3.594910599132226e-08,-5.52834525870922e-08,-5.494466253561946e-08,6.553387272425626e-08,-5.4867037343694914e-08,-5.453124884515793e-08,2.4116546996236756e-08,-5.266173992592554e-09,-5.4393819006104476e-08,3.084093439826349e-07,3.230882703924749e-08,-6.084339078975503e-08,4.4320346752446274e-08,7.458309350244232e-07,7.863797518505425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
